age,job,marital,education,balance,housing,loan,default,campaign,pdays,previous,poutcome,conversion
31,management,single,tertiary,86,0,0,0,1,170,4,failure,0
32,management,single,tertiary,4638,0,0,0,1,999,0,unknown,0
30,management,married,tertiary,370,0,0,0,1,246,1,other,0
26,student,married,secondary,289,0,0,0,1,999,0,unknown,0
26,student,single,secondary,782,0,0,0,1,999,0,unknown,0
34,blue-collar,married,secondary,1988,1,0,0,1,266,2,failure,0
26,technician,single,secondary,206,0,0,0,1,999,0,unknown,0
57,admin.,married,secondary,1504,1,0,0,1,245,2,failure,0
40,technician,married,secondary,232,0,0,0,1,999,0,unknown,0
33,housemaid,single,secondary,118,0,0,0,1,999,0,unknown,0
30,services,divorced,secondary,0,0,0,0,1,999,0,unknown,0
33,services,married,secondary,360,1,0,0,1,185,13,other,0
33,services,single,secondary,459,1,0,0,1,266,2,failure,0
34,admin.,single,secondary,407,0,0,0,1,999,0,unknown,0
35,technician,married,secondary,-259,1,0,0,1,247,2,failure,0
60,technician,married,secondary,2041,0,0,0,1,185,7,failure,0
29,blue-collar,single,secondary,1296,1,1,0,1,240,1,other,0
32,blue-collar,married,secondary,257,1,1,0,1,239,1,other,0
43,technician,married,secondary,373,0,0,0,1,999,0,unknown,0
55,technician,married,secondary,955,1,0,0,1,999,0,unknown,0
33,admin.,single,secondary,13,1,0,0,1,247,2,failure,0
59,retired,married,primary,-411,0,0,0,1,999,0,unknown,0
31,blue-collar,married,secondary,92,1,0,0,1,999,0,unknown,0
53,services,married,unknown,164,0,0,0,1,999,0,unknown,0
32,technician,married,tertiary,0,1,1,0,1,261,2,failure,0
46,blue-collar,married,secondary,120,1,1,0,1,259,3,failure,0
29,admin.,divorced,secondary,2,0,1,0,1,999,0,unknown,0
36,services,divorced,secondary,532,1,0,0,1,241,1,failure,0
36,technician,married,tertiary,-290,1,1,0,1,189,3,failure,0
26,technician,single,secondary,152,0,1,0,1,999,0,unknown,0
28,unemployed,single,tertiary,1638,0,0,0,1,999,0,unknown,0
35,housemaid,married,tertiary,2880,0,0,0,1,999,0,unknown,0
37,unemployed,married,secondary,4769,0,0,0,1,999,0,unknown,0
34,admin.,single,secondary,673,1,0,0,1,260,2,failure,0
37,unemployed,married,secondary,86,0,0,0,1,999,0,unknown,0
39,admin.,married,secondary,272,1,1,0,1,234,2,failure,0
35,unemployed,single,secondary,221,0,0,0,1,999,0,unknown,0
48,services,single,secondary,133,1,1,0,1,197,1,failure,0
31,admin.,single,secondary,50,0,0,0,1,999,0,unknown,0
30,student,single,secondary,336,0,0,0,1,999,0,unknown,0
34,management,married,tertiary,557,1,0,0,1,197,1,failure,0
36,management,divorced,tertiary,36,1,0,0,1,261,6,failure,0
36,entrepreneur,married,secondary,313,1,0,0,2,198,1,failure,0
47,management,married,tertiary,1425,0,0,0,1,999,0,unknown,0
60,retired,divorced,primary,-79,1,1,0,1,999,0,unknown,0
36,admin.,married,secondary,498,1,0,0,1,253,1,failure,0
27,self-employed,single,secondary,50,0,0,0,1,999,0,unknown,0
36,technician,married,secondary,319,1,0,0,1,266,1,failure,0
46,blue-collar,married,secondary,521,1,0,0,1,226,3,failure,0
57,retired,married,secondary,427,0,0,0,1,999,0,unknown,0
32,management,single,tertiary,223,0,0,0,1,999,0,unknown,0
42,management,divorced,tertiary,-259,0,1,0,1,999,0,unknown,0
45,management,divorced,tertiary,-90,1,0,0,1,192,1,failure,0
47,blue-collar,married,secondary,676,1,0,0,1,184,4,other,0
35,technician,married,secondary,149,1,0,0,1,245,2,failure,0
49,self-employed,married,secondary,-199,1,1,0,1,999,0,unknown,0
32,services,married,secondary,268,0,0,0,1,999,0,unknown,0
60,technician,married,secondary,478,0,0,0,1,171,5,failure,0
37,blue-collar,married,primary,345,1,0,0,1,188,2,failure,0
26,technician,single,secondary,455,0,0,0,1,182,8,other,0
33,management,divorced,tertiary,893,1,0,0,1,259,9,failure,0
50,management,single,tertiary,567,1,0,0,1,258,8,failure,0
46,entrepreneur,married,secondary,294,1,0,0,1,196,1,failure,0
59,management,married,tertiary,1857,0,0,0,1,168,4,failure,0
27,student,single,secondary,980,0,0,0,1,999,0,unknown,0
32,services,single,secondary,486,0,0,0,1,999,0,unknown,1
30,management,single,tertiary,1422,1,1,0,1,223,27,failure,0
35,management,single,unknown,343,0,0,0,2,999,0,unknown,0
27,self-employed,married,secondary,254,1,1,1,1,188,1,failure,0
47,retired,divorced,secondary,47,0,0,0,1,999,0,unknown,0
39,management,divorced,tertiary,547,1,0,0,2,260,4,failure,0
41,management,married,tertiary,-412,1,0,0,1,195,5,other,0
47,blue-collar,married,secondary,1125,1,0,0,1,999,0,unknown,1
53,blue-collar,married,secondary,-76,0,0,0,1,164,4,other,0
29,unemployed,single,secondary,323,0,0,0,1,999,0,unknown,0
59,technician,divorced,secondary,-296,0,1,0,1,999,0,unknown,0
26,technician,single,tertiary,252,1,0,0,1,999,0,unknown,0
37,services,single,secondary,594,1,0,0,1,999,0,unknown,0
32,unemployed,married,secondary,262,0,0,0,1,999,0,unknown,0
54,admin.,married,secondary,0,1,0,0,1,999,0,unknown,0
51,management,single,tertiary,0,1,0,0,1,244,2,failure,0
29,self-employed,single,tertiary,415,0,0,0,1,999,0,unknown,0
28,admin.,married,secondary,629,1,0,0,1,245,2,other,0
59,blue-collar,married,secondary,176,0,0,0,1,999,0,unknown,0
29,entrepreneur,single,primary,97,1,0,0,1,999,0,unknown,0
41,admin.,single,unknown,350,1,0,0,1,999,0,unknown,0
53,retired,married,tertiary,1770,0,0,0,1,999,0,unknown,0
49,blue-collar,married,primary,399,0,0,0,1,999,0,unknown,0
59,management,married,secondary,1245,0,0,0,1,999,0,unknown,0
31,management,single,tertiary,1120,1,0,0,2,239,1,other,0
33,technician,married,secondary,22,0,0,0,1,999,0,unknown,0
48,services,married,primary,717,0,0,0,1,999,0,unknown,0
41,admin.,single,secondary,1322,1,0,0,1,266,1,failure,0
27,admin.,single,tertiary,73,0,0,0,1,999,0,unknown,0
35,admin.,single,secondary,111,1,0,0,1,195,3,failure,0
53,blue-collar,married,primary,-462,0,0,1,1,999,0,unknown,1
53,technician,divorced,secondary,388,1,1,0,1,247,1,failure,0
34,management,married,tertiary,498,1,0,0,1,251,2,failure,0
55,technician,married,secondary,273,1,0,0,3,183,3,failure,0
37,management,married,tertiary,1330,1,0,0,2,261,1,failure,0
40,admin.,single,secondary,956,1,0,0,1,999,0,unknown,0
28,admin.,married,secondary,-97,1,0,0,1,225,2,success,0
31,admin.,single,secondary,547,1,0,0,1,999,0,unknown,0
42,blue-collar,divorced,primary,299,1,0,0,2,261,2,failure,0
31,management,single,tertiary,1073,1,0,0,1,999,0,unknown,0
32,technician,single,secondary,283,1,0,0,1,999,0,unknown,0
41,management,married,tertiary,2665,1,0,0,1,183,10,other,0
31,technician,single,tertiary,424,0,0,0,1,161,2,failure,0
54,retired,divorced,tertiary,294,1,0,0,1,999,0,unknown,0
45,management,single,primary,707,1,0,0,1,999,0,unknown,0
27,management,single,tertiary,791,0,0,0,1,999,0,unknown,0
31,management,married,tertiary,732,1,0,0,1,241,1,failure,0
29,unemployed,single,primary,550,0,0,0,1,999,0,unknown,1
38,entrepreneur,single,tertiary,-274,1,1,0,1,247,2,failure,0
32,technician,single,secondary,540,0,1,0,1,999,0,unknown,1
48,services,married,primary,1496,1,0,0,2,258,2,failure,0
55,retired,married,secondary,0,0,0,0,1,999,0,unknown,0
29,blue-collar,single,tertiary,251,0,0,0,1,999,0,unknown,0
26,blue-collar,single,primary,941,0,0,0,1,999,0,unknown,1
37,unemployed,single,secondary,443,0,0,0,1,999,0,unknown,1
52,unemployed,married,primary,1724,0,0,0,1,999,0,unknown,0
58,management,divorced,secondary,44,1,0,0,1,195,1,other,0
26,unemployed,married,primary,205,0,0,0,1,999,0,unknown,0
57,unemployed,married,primary,2743,0,0,0,1,999,0,unknown,0
39,blue-collar,single,tertiary,263,1,0,0,1,199,6,failure,0
34,management,married,tertiary,303,1,0,0,1,195,2,failure,0
32,management,single,tertiary,4,0,0,1,1,999,0,unknown,0
35,management,single,tertiary,474,1,1,0,1,999,0,unknown,0
36,management,single,tertiary,-155,1,0,0,1,999,0,unknown,0
35,management,single,secondary,81,1,0,0,1,999,0,unknown,0
30,services,single,secondary,-386,1,0,0,1,237,2,other,0
30,admin.,single,secondary,19,0,0,0,1,999,0,unknown,0
30,blue-collar,single,secondary,783,0,1,0,1,999,0,unknown,0
53,management,married,tertiary,232,1,0,0,1,999,0,unknown,0
35,services,married,secondary,1385,1,0,0,1,999,0,unknown,0
36,management,married,tertiary,0,1,0,0,1,237,17,other,0
53,technician,married,tertiary,1405,1,1,0,1,244,1,failure,0
34,technician,married,tertiary,16992,1,0,0,1,245,1,failure,0
36,blue-collar,married,secondary,-557,1,1,0,1,253,1,failure,0
40,unemployed,divorced,secondary,388,0,0,0,1,999,0,unknown,0
33,management,single,tertiary,1345,1,0,0,1,262,3,failure,0
35,unemployed,single,tertiary,4959,0,0,0,2,999,0,unknown,0
35,blue-collar,single,secondary,1239,1,0,0,1,195,1,failure,0
33,blue-collar,married,secondary,-81,1,0,0,2,999,0,unknown,0
42,technician,single,secondary,-1,0,0,0,1,999,0,unknown,0
48,management,married,primary,1513,0,0,0,2,999,0,unknown,0
29,management,married,tertiary,246,1,0,0,1,265,1,failure,0
27,management,married,tertiary,145,0,0,0,1,999,0,unknown,0
45,blue-collar,married,secondary,4022,1,0,0,3,999,0,unknown,0
40,management,single,tertiary,1361,0,0,0,1,999,0,unknown,1
52,unemployed,married,primary,-110,0,1,0,1,999,0,unknown,0
32,admin.,single,secondary,566,1,0,0,1,999,0,unknown,0
53,admin.,divorced,secondary,2687,1,0,0,1,999,0,unknown,0
33,management,married,tertiary,603,1,0,0,1,999,0,unknown,0
36,admin.,single,secondary,135,1,0,0,2,192,3,other,0
60,retired,married,unknown,3875,1,0,0,1,999,0,unknown,0
37,services,married,secondary,1694,1,1,0,2,251,6,failure,0
44,management,married,primary,5418,1,1,0,1,185,5,failure,0
47,technician,divorced,secondary,440,0,0,0,1,999,0,unknown,0
32,blue-collar,married,primary,634,0,0,0,1,999,0,unknown,1
34,management,married,tertiary,276,0,0,0,1,999,0,unknown,0
28,admin.,married,secondary,172,1,0,0,1,248,2,other,0
44,self-employed,married,secondary,-264,1,0,0,1,999,0,unknown,0
46,admin.,divorced,secondary,660,1,0,0,1,259,2,failure,0
40,blue-collar,divorced,secondary,94,1,0,0,1,245,1,failure,0
38,admin.,married,secondary,-241,0,0,0,2,999,0,unknown,0
35,retired,married,primary,285,1,0,0,1,999,0,unknown,0
58,retired,divorced,tertiary,499,1,1,0,1,999,0,unknown,0
38,admin.,married,secondary,-33,0,0,0,1,999,0,unknown,0
30,services,single,secondary,193,1,0,0,1,244,2,failure,0
26,management,married,tertiary,3360,1,0,0,1,999,0,unknown,0
44,blue-collar,single,primary,287,0,0,0,1,999,0,unknown,0
53,entrepreneur,married,tertiary,71,0,1,0,1,999,0,unknown,0
34,management,single,tertiary,647,1,0,0,1,999,0,unknown,0
28,services,single,secondary,60,0,1,0,1,999,0,unknown,0
34,admin.,single,secondary,718,1,0,0,1,999,0,unknown,0
29,blue-collar,married,primary,163,1,1,0,2,999,0,unknown,0
38,admin.,divorced,secondary,478,0,0,0,1,999,0,unknown,0
28,student,single,secondary,28,0,0,0,2,999,0,unknown,0
46,admin.,married,secondary,466,1,0,0,1,999,0,unknown,0
45,blue-collar,married,primary,487,1,0,0,1,163,4,failure,0
29,admin.,single,secondary,2768,1,0,0,1,241,4,failure,0
49,housemaid,married,tertiary,50,1,1,0,1,999,0,unknown,0
41,services,married,secondary,1141,1,0,0,1,247,1,failure,0
48,self-employed,married,tertiary,0,0,0,0,3,999,0,unknown,1
35,technician,married,secondary,128,0,1,0,1,205,2,other,0
34,entrepreneur,single,tertiary,-185,0,0,0,1,999,0,unknown,0
32,blue-collar,single,secondary,160,1,0,0,1,265,1,failure,0
35,self-employed,married,tertiary,1820,1,1,0,1,999,0,unknown,0
30,technician,single,secondary,146,1,0,0,1,999,0,unknown,0
31,services,single,tertiary,1025,0,0,0,1,254,3,failure,0
45,blue-collar,married,primary,789,0,1,0,1,999,0,unknown,0
31,blue-collar,married,secondary,360,1,1,0,1,241,1,failure,0
42,services,married,secondary,1152,1,0,0,1,999,0,unknown,0
38,management,divorced,tertiary,1927,1,1,0,1,999,0,unknown,0
31,management,married,tertiary,83,0,0,0,1,999,0,unknown,0
40,management,married,tertiary,351,1,0,0,1,254,3,failure,0
32,admin.,single,secondary,-32,0,0,0,1,185,5,other,0
35,blue-collar,married,secondary,645,1,0,0,1,999,0,unknown,0
34,admin.,single,secondary,391,1,0,0,1,265,2,failure,0
37,technician,married,tertiary,183,1,0,0,1,258,1,failure,0
56,management,single,tertiary,545,1,0,0,1,999,0,unknown,0
47,management,married,secondary,1144,0,1,0,1,999,0,unknown,0
38,services,single,tertiary,1418,0,0,0,1,999,0,unknown,0
50,technician,divorced,secondary,380,1,0,0,1,999,0,unknown,0
43,self-employed,married,secondary,2940,0,0,0,1,999,0,unknown,0
38,technician,single,tertiary,1077,1,1,0,1,999,0,unknown,0
48,self-employed,married,tertiary,929,0,0,0,1,999,0,unknown,0
31,blue-collar,married,primary,242,0,0,0,1,999,0,unknown,0
35,technician,single,secondary,175,1,0,0,1,246,1,failure,0
28,self-employed,single,tertiary,0,1,0,0,1,192,1,failure,0
49,blue-collar,divorced,primary,235,0,0,0,1,999,0,unknown,0
33,blue-collar,married,secondary,854,1,1,0,1,999,0,unknown,0
36,admin.,single,secondary,268,0,1,0,1,999,0,unknown,0
26,technician,married,secondary,523,0,0,0,1,999,0,unknown,0
27,blue-collar,single,primary,1209,0,0,0,1,999,0,unknown,0
53,technician,married,secondary,-46,0,0,0,2,999,0,unknown,0
39,blue-collar,married,secondary,648,1,0,0,2,240,1,failure,0
33,services,married,secondary,108,1,0,0,2,999,0,unknown,0
28,student,single,tertiary,682,1,0,0,1,255,2,other,0
28,admin.,single,secondary,1391,1,0,0,2,247,1,failure,0
27,unemployed,married,secondary,1167,0,0,0,1,999,0,unknown,0
59,management,married,tertiary,2365,0,1,0,1,188,4,failure,0
44,management,married,tertiary,149,1,0,0,1,220,2,success,0
56,blue-collar,married,primary,420,1,0,0,1,265,1,failure,0
32,services,single,secondary,0,0,0,0,1,999,0,unknown,0
35,admin.,married,tertiary,-272,0,1,0,1,197,13,other,0
56,entrepreneur,married,primary,84,0,0,0,2,999,0,unknown,0
33,management,single,tertiary,973,0,0,0,1,999,0,unknown,0
30,blue-collar,married,secondary,554,1,0,0,1,999,0,unknown,0
49,services,single,secondary,178,1,1,0,1,999,0,unknown,0
36,management,single,tertiary,188,0,0,0,2,999,0,unknown,0
39,services,single,secondary,1281,1,1,0,1,999,0,unknown,0
59,unknown,married,tertiary,499,0,0,0,1,999,0,unknown,0
50,self-employed,married,secondary,2061,1,1,0,2,244,3,failure,0
28,blue-collar,married,secondary,255,1,0,0,2,999,0,unknown,0
55,blue-collar,married,primary,119,0,0,0,1,999,0,unknown,0
30,admin.,single,tertiary,726,0,0,0,1,999,0,unknown,0
34,technician,single,secondary,341,0,1,0,1,262,3,failure,0
41,admin.,single,secondary,386,0,0,0,1,999,0,unknown,0
41,blue-collar,married,secondary,16,0,0,0,2,999,0,unknown,0
34,blue-collar,single,secondary,381,1,0,0,1,262,1,failure,0
33,services,married,secondary,0,1,0,0,1,999,0,unknown,0
34,unemployed,single,primary,451,0,0,0,1,999,0,unknown,0
31,management,married,secondary,678,1,0,0,1,259,4,failure,0
26,unemployed,single,primary,1213,0,0,0,1,999,0,unknown,0
36,entrepreneur,single,tertiary,658,1,0,0,1,227,3,failure,0
37,admin.,divorced,tertiary,195,1,0,0,1,999,0,unknown,0
35,technician,divorced,tertiary,1242,1,0,0,1,245,3,failure,0
28,entrepreneur,married,unknown,1034,0,0,0,1,999,0,unknown,0
37,management,married,tertiary,-22,0,0,1,1,999,0,unknown,0
26,management,divorced,tertiary,-402,0,1,1,2,262,2,failure,0
31,management,married,tertiary,3914,0,1,0,1,999,0,unknown,0
37,admin.,single,secondary,328,0,0,0,1,999,0,unknown,0
52,management,married,secondary,596,1,0,0,1,188,1,other,0
41,management,single,tertiary,537,1,0,0,2,999,0,unknown,0
50,retired,married,secondary,1227,0,0,0,2,999,0,unknown,0
32,unemployed,married,secondary,869,1,0,0,1,999,0,unknown,0
30,admin.,single,secondary,60,0,0,0,2,999,0,unknown,0
32,management,single,secondary,138,1,0,0,1,182,9,other,0
39,services,married,secondary,1099,0,0,0,2,245,6,failure,0
40,technician,single,secondary,45,0,1,1,1,182,23,other,0
27,student,single,secondary,10536,0,0,0,1,999,0,unknown,0
46,management,married,primary,589,0,0,0,2,999,0,unknown,0
27,services,married,unknown,-209,1,1,0,1,999,0,unknown,0
54,technician,married,secondary,433,0,0,0,2,999,0,unknown,0
35,admin.,married,secondary,147,1,1,0,1,184,7,failure,0
29,management,married,tertiary,1258,1,0,0,1,999,0,unknown,0
32,blue-collar,single,secondary,1139,1,0,0,1,191,1,failure,0
43,services,single,secondary,620,0,1,0,1,999,0,unknown,0
53,blue-collar,single,primary,354,1,0,0,1,226,2,failure,0
33,management,single,tertiary,1590,0,0,0,1,999,0,unknown,0
38,admin.,single,secondary,2329,1,0,0,1,999,0,unknown,0
37,unemployed,married,secondary,1152,0,0,0,1,999,0,unknown,0
46,retired,married,primary,270,1,1,0,1,999,0,unknown,0
40,self-employed,divorced,secondary,172,0,0,0,1,999,0,unknown,0
51,management,married,secondary,873,0,0,0,1,999,0,unknown,0
47,blue-collar,married,primary,475,1,1,0,2,251,7,other,0
30,admin.,single,secondary,1018,1,0,0,1,999,0,unknown,0
33,management,single,tertiary,-144,0,0,0,1,999,0,unknown,0
57,admin.,married,unknown,596,0,0,0,1,999,0,unknown,0
28,technician,single,tertiary,959,1,0,0,2,999,0,unknown,0
38,blue-collar,married,primary,406,1,0,0,1,188,5,failure,0
45,blue-collar,married,primary,300,1,0,0,1,261,3,failure,0
30,blue-collar,single,secondary,229,0,0,0,3,999,0,unknown,0
28,management,single,tertiary,278,0,1,0,1,999,0,unknown,0
34,management,married,tertiary,349,1,1,0,2,185,3,failure,0
55,services,divorced,primary,2923,1,0,0,1,259,2,failure,0
59,management,single,secondary,671,1,1,0,2,259,5,failure,0
53,services,married,secondary,367,1,1,0,1,261,2,failure,0
52,technician,married,secondary,1,0,0,0,1,248,6,other,0
39,technician,married,tertiary,1889,0,0,0,2,999,0,unknown,0
35,management,married,tertiary,1100,0,1,0,2,999,0,unknown,0
39,entrepreneur,divorced,tertiary,208,1,0,0,1,240,2,failure,0
52,unknown,married,tertiary,1618,0,0,0,2,999,0,unknown,0
33,technician,divorced,unknown,1279,1,0,0,1,206,7,other,0
60,retired,divorced,unknown,-49,1,0,0,1,261,2,failure,0
27,admin.,single,tertiary,954,0,0,0,1,999,0,unknown,0
29,admin.,single,secondary,914,1,0,0,1,999,0,unknown,0
45,blue-collar,divorced,secondary,1269,1,0,0,2,999,0,unknown,0
32,technician,single,tertiary,569,0,1,0,1,999,0,unknown,0
38,blue-collar,married,secondary,2978,1,0,0,1,999,0,unknown,0
32,entrepreneur,married,secondary,604,0,0,0,1,999,0,unknown,0
53,retired,divorced,secondary,246,1,0,0,2,247,1,failure,0
58,unemployed,divorced,primary,414,0,0,0,1,999,0,unknown,0
38,management,single,tertiary,16957,1,0,0,1,247,2,failure,0
28,technician,married,secondary,232,1,1,0,1,261,1,failure,0
39,entrepreneur,single,tertiary,1837,0,0,0,1,999,0,unknown,0
34,services,single,secondary,3080,0,0,0,1,999,0,unknown,0
40,blue-collar,divorced,primary,4168,1,0,0,1,223,3,failure,0
26,blue-collar,single,primary,155,1,0,0,1,244,4,failure,0
53,admin.,single,secondary,393,0,0,0,1,999,0,unknown,0
43,admin.,single,unknown,474,0,0,0,1,999,0,unknown,0
53,housemaid,married,primary,945,0,0,1,2,999,0,unknown,0
38,management,married,tertiary,1354,1,0,0,2,999,0,unknown,0
26,admin.,single,secondary,94,0,0,0,1,999,0,unknown,0
32,admin.,married,secondary,342,0,0,0,1,999,0,unknown,0
55,blue-collar,divorced,secondary,-284,0,1,0,1,999,0,unknown,0
59,unemployed,single,unknown,541,0,0,0,1,999,0,unknown,0
44,unemployed,married,primary,1,0,0,0,1,999,0,unknown,0
49,management,married,tertiary,87,0,0,0,1,999,0,unknown,0
47,admin.,single,tertiary,0,0,0,0,1,999,0,unknown,0
27,admin.,single,secondary,671,1,0,0,1,999,0,unknown,0
27,technician,married,secondary,2735,1,0,0,1,999,0,unknown,0
33,entrepreneur,single,tertiary,484,1,0,0,1,999,0,unknown,0
34,self-employed,single,tertiary,892,1,0,0,3,999,0,unknown,0
31,services,single,secondary,211,0,0,0,2,999,0,unknown,0
31,blue-collar,married,secondary,326,0,1,0,1,999,0,unknown,0
27,technician,single,tertiary,667,0,0,0,2,999,0,unknown,1
27,self-employed,single,tertiary,1000,0,0,0,1,999,0,unknown,0
46,blue-collar,married,secondary,-3,1,0,0,2,265,2,failure,0
31,technician,married,tertiary,81,1,0,0,1,999,0,unknown,0
36,self-employed,single,tertiary,4634,0,0,0,1,999,0,unknown,0
31,blue-collar,divorced,secondary,6,1,0,0,1,999,0,unknown,0
30,admin.,single,secondary,1009,1,0,0,1,999,0,unknown,0
28,admin.,single,secondary,1823,0,0,0,1,999,0,unknown,0
31,services,single,secondary,1015,0,0,0,1,999,0,unknown,0
